gene_id	gene_name	condition	normalized_count	sem_normalized_count	raw_count	n_cells	n_samples	plot_expression
Txndc12	Txndc12	resting	22.713688801626592	1.762395234114663	98.0	608	3	23.713688801626592
Kti12	Kti12	resting	44.69883618001279	6.842037603486778	207.0	608	3	45.69883618001279
Rab3b	Rab3b	resting	0.0	0.0	0.0	608	3	1.0
8030443G20Rik	8030443G20Rik	resting	0.0	0.0	0.0	608	3	1.0
Nrd1	Nrd1	resting	68.88690291274209	12.830172388690665	327.0	608	3	69.88690291274209
Osbpl9	Osbpl9	resting	56.117784020002084	13.306890196317745	274.0	608	3	57.117784020002084
Calr4	Calr4	resting	0.0	0.0	0.0	608	3	1.0
Eps15	Eps15	resting	59.45878386164086	8.815616440554873	275.0	608	3	60.45878386164086
Ttc39aos1	Ttc39aos1	resting	0.0	0.0	0.0	608	3	1.0
Ttc39a	Ttc39a	resting	0.0	0.0	0.0	608	3	1.0
Rnf11	Rnf11	resting	35.062354070231656	7.372876923123478	145.0	608	3	36.062354070231656
4930522H14Rik	4930522H14Rik	resting	0.0	0.0	0.0	608	3	1.0
Gm12811	Gm12811	resting	0.0	0.0	0.0	608	3	1.0
9630013D21Rik	9630013D21Rik	resting	1.4750116756062743	0.22963774169157627	6.0	608	3	2.4750116756062743
Cdkn2c	Cdkn2c	resting	32.97889891571663	17.395074724897427	162.0	608	3	33.97889891571663
Faf1	Faf1	resting	49.3683553112549	2.4514895621173913	212.0	608	3	50.3683553112549
Dmrta2os	Dmrta2os	resting	0.0	0.0	0.0	608	3	1.0
Dmrta2	Dmrta2	resting	0.16969331666266188	0.1696933166626619	1.0	608	3	1.169693316662662
Elavl4	Elavl4	resting	0.0	0.0	0.0	608	3	1.0
Agbl4	Agbl4	resting	0.0	0.0	0.0	608	3	1.0
Bend5	Bend5	resting	10.19679070536526	3.8920376688522875	53.0	608	3	11.19679070536526
Spata6	Spata6	resting	27.314332136652293	10.588388435356578	136.0	608	3	28.314332136652293
Slc5a9	Slc5a9	resting	0.19380509757795958	0.19380509757795958	1.0	608	3	1.1938050975779595
Skint8	Skint8	resting	0.0	0.0	0.0	608	3	1.0
Skint7	Skint7	resting	0.0	0.0	0.0	608	3	1.0
Skint1	Skint1	resting	0.0	0.0	0.0	608	3	1.0
Skint4	Skint4	resting	0.0	0.0	0.0	608	3	1.0
Skint3	Skint3	resting	0.9208019260592023	0.5058680171150485	5.0	608	3	1.9208019260592022
Skint9	Skint9	resting	0.0	0.0	0.0	608	3	1.0
Skint2	Skint2	resting	0.0	0.0	0.0	608	3	1.0
Skint10	Skint10	resting	0.0	0.0	0.0	608	3	1.0
Skint6	Skint6	resting	0.0	0.0	0.0	608	3	1.0
Gm12823	Gm12823	resting	0.0	0.0	0.0	608	3	1.0
Skint5	Skint5	resting	0.0	0.0	0.0	608	3	1.0
Skint11	Skint11	resting	0.0	0.0	0.0	608	3	1.0
Trabd2b	Trabd2b	resting	1.111513261365653	0.3339880721026778	4.0	608	3	2.111513261365653
Gm28864	Gm28864	resting	0.0	0.0	0.0	608	3	1.0
Gm12829	Gm12829	resting	0.0	0.0	0.0	608	3	1.0
9130410C08Rik	9130410C08Rik	resting	0.0	0.0	0.0	608	3	1.0
Gm12830	Gm12830	resting	0.0	0.0	0.0	608	3	1.0
Foxd2	Foxd2	resting	2.17789672317222	0.26532790311103016	10.0	608	3	3.17789672317222
Foxd2os	Foxd2os	resting	15.54726601527395	1.47442451714417	63.0	608	3	16.547266015273948
Foxe3	Foxe3	resting	0.0	0.0	0.0	608	3	1.0
Cmpk1	Cmpk1	resting	118.46726011094601	5.27644289779556	521.0	608	3	119.46726011094601
Stil	Stil	resting	8.455088950684328	7.704094208273187	44.0	608	3	9.455088950684328
Tal1	Tal1	resting	0.16969331666266188	0.1696933166626619	1.0	608	3	1.169693316662662
Pdzk1ip1	Pdzk1ip1	resting	0.0	0.0	0.0	608	3	1.0
Cyp4x1	Cyp4x1	resting	0.0	0.0	0.0	608	3	1.0
Cyp4x1os	Cyp4x1os	resting	0.0	0.0	0.0	608	3	1.0
Cyp4a29	Cyp4a29	resting	0.0	0.0	0.0	608	3	1.0
Cyp4a12a	Cyp4a12a	resting	0.0	0.0	0.0	608	3	1.0
Cyp4a12b	Cyp4a12b	resting	0.0	0.0	0.0	608	3	1.0
Cyp4a30b	Cyp4a30b	resting	0.0	0.0	0.0	608	3	1.0
Cyp4a14	Cyp4a14	resting	0.0	0.0	0.0	608	3	1.0
Cyp4a10	Cyp4a10	resting	0.0	0.0	0.0	608	3	1.0
Cyp4a31	Cyp4a31	resting	0.0	0.0	0.0	608	3	1.0
Cyp4a32	Cyp4a32	resting	0.0	0.0	0.0	608	3	1.0
Cyp4b1	Cyp4b1	resting	0.0	0.0	0.0	608	3	1.0
Efcab14	Efcab14	resting	41.096606788079626	1.5587804174145254	177.0	608	3	42.096606788079626
Tex38	Tex38	resting	0.0	0.0	0.0	608	3	1.0
Atpaf1	Atpaf1	resting	20.790195786948964	4.984716342151885	97.0	608	3	21.790195786948964
Mob3c	Mob3c	resting	11.09502544526832	2.0221267824717075	43.0	608	3	12.09502544526832
Mknk1	Mknk1	resting	22.572111878406314	1.3105307873928846	100.0	608	3	23.572111878406314
Gm29434	Gm29434	resting	0.0	0.0	0.0	608	3	1.0
Kncn	Kncn	resting	0.0	0.0	0.0	608	3	1.0
6430628N08Rik	6430628N08Rik	resting	0.0	0.0	0.0	608	3	1.0
Dmbx1	Dmbx1	resting	0.0	0.0	0.0	608	3	1.0
Faah	Faah	resting	36.68822395587272	4.442273085158919	155.0	608	3	37.68822395587272
Nsun4	Nsun4	resting	18.909922192813294	1.540396525292719	78.0	608	3	19.909922192813294
Uqcrh	Uqcrh	resting	655.3219505180267	21.121645964782548	2762.0	608	3	656.3219505180267
Lrrc41	Lrrc41	resting	25.32614722002498	2.3215866400866743	110.0	608	3	26.32614722002498
Rad54l	Rad54l	resting	6.8533308459585465	5.005018994987066	34.0	608	3	7.8533308459585465
Pomgnt1	Pomgnt1	resting	14.85457310477811	1.2414644397447352	66.0	608	3	15.85457310477811
Lurap1	Lurap1	resting	0.9208019260592023	0.5058680171150485	5.0	608	3	1.9208019260592022
Tspan1	Tspan1	resting	0.16969331666266188	0.1696933166626619	1.0	608	3	1.169693316662662
1700042G07Rik	1700042G07Rik	resting	0.0	0.0	0.0	608	3	1.0
Gm12951	Gm12951	resting	0.0	0.0	0.0	608	3	1.0
Pik3r3	Pik3r3	resting	1.3325239021304192	1.0879550604020616	7.0	608	3	2.3325239021304194
Mast2	Mast2	resting	16.258521499398842	3.512987075049841	72.0	608	3	17.258521499398842
Ipp	Ipp	resting	9.271984166778969	2.1456176057673555	45.0	608	3	10.271984166778969
Tmem69	Tmem69	resting	6.799830609840512	1.2925761266687934	31.0	608	3	7.799830609840512
Gm12953	Gm12953	resting	0.0	0.0	0.0	608	3	1.0
Gpbp1l1	Gpbp1l1	resting	59.09345917413589	5.807184525526875	239.0	608	3	60.09345917413589
C530005A16Rik	C530005A16Rik	resting	1.5995751927098503	0.884714410558275	9.0	608	3	2.5995751927098505
Ccdc17	Ccdc17	resting	2.490077813310737	0.9568074210497663	10.0	608	3	3.490077813310737
Nasp	Nasp	resting	78.46013796659263	31.155711089779043	360.0	608	3	79.46013796659263
Akr1a1	Akr1a1	resting	156.79472853030742	17.360285284827093	709.0	608	3	157.79472853030742
Prdx1	Prdx1	resting	360.33562277664606	22.24130591181579	1599.0	608	3	361.33562277664606
Mmachc	Mmachc	resting	1.2601885593845263	0.6357104156884608	7.0	608	3	2.2601885593845266
Ccdc163	Ccdc163	resting	3.343821070911486	2.019270788858821	18.0	608	3	4.343821070911487
Tesk2	Tesk2	resting	6.984354420603945	1.5847146713407863	26.0	608	3	7.984354420603945
Toe1	Toe1	resting	12.966928602845039	0.8448460456352263	57.0	608	3	13.966928602845039
Mutyh	Mutyh	resting	5.294519628775922	0.6782963411328753	21.0	608	3	6.294519628775922
Hpdl	Hpdl	resting	0.0	0.0	0.0	608	3	1.0
Gm12996	Gm12996	resting	0.0	0.0	0.0	608	3	1.0
Zswim5	Zswim5	resting	0.554209749547072	0.5542097495470721	1.0	608	3	1.5542097495470721
Urod	Urod	resting	31.469494643618983	4.282148371310123	135.0	608	3	32.46949464361899
Hectd3	Hectd3	resting	18.949502785086136	2.871789718040823	88.0	608	3	19.949502785086136
1700021J08Rik	1700021J08Rik	resting	0.19380509757795958	0.19380509757795958	1.0	608	3	1.1938050975779595
Eif2b3	Eif2b3	resting	12.85565098508308	3.1403690928520533	63.0	608	3	13.85565098508308
Ptch2	Ptch2	resting	0.554209749547072	0.5542097495470721	1.0	608	3	1.5542097495470721
Btbd19	Btbd19	resting	14.923814685252495	0.21368913809951895	64.0	608	3	15.923814685252495
Tctex1d4	Tctex1d4	resting	0.0	0.0	0.0	608	3	1.0
Plk3	Plk3	resting	15.954349634314502	3.835667090723172	78.0	608	3	16.954349634314504
Rps8	Rps8	resting	5414.101686519544	401.5252866756525	22451.0	608	3	5415.101686519544
Kif2c	Kif2c	resting	6.129427779748813	5.383889461243356	32.0	608	3	7.129427779748813
1700012C08Rik	1700012C08Rik	resting	0.0	0.0	0.0	608	3	1.0
Armh1	Armh1	resting	0.0	0.0	0.0	608	3	1.0
Tmem53	Tmem53	resting	0.0	0.0	0.0	608	3	1.0
Rnf220	Rnf220	resting	79.57730018398458	0.5726143055926085	341.0	608	3	80.57730018398458
Gm12843	Gm12843	resting	0.0	0.0	0.0	608	3	1.0
Gm12828	Gm12828	resting	0.0	0.0	0.0	608	3	1.0
Gm12827	Gm12827	resting	0.0	0.0	0.0	608	3	1.0
Eri3	Eri3	resting	23.299108706887562	1.6738567595574576	104.0	608	3	24.299108706887562
Dmap1	Dmap1	resting	12.00409063949826	1.8464563481486997	56.0	608	3	13.00409063949826
Gm12840	Gm12840	resting	2.7079946918039943	0.4881731663607887	11.0	608	3	3.7079946918039943
Gm12845	Gm12845	resting	0.0	0.0	0.0	608	3	1.0
Klf17	Klf17	resting	0.0	0.0	0.0	608	3	1.0
Slc6a9	Slc6a9	resting	1.0874014804503556	0.31403381026153937	4.0	608	3	2.087401480450356
Gm17114	Gm17114	resting	0.0	0.0	0.0	608	3	1.0
Ccdc24	Ccdc24	resting	0.0	0.0	0.0	608	3	1.0
B4galt2	B4galt2	resting	0.0	0.0	0.0	608	3	1.0
Gm12841	Gm12841	resting	0.0	0.0	0.0	608	3	1.0
Atp6v0b	Atp6v0b	resting	169.70524241650253	14.895508642885293	700.0	608	3	170.70524241650253
Dph2	Dph2	resting	9.28062713633672	2.072689522869592	35.0	608	3	10.28062713633672
Ipo13	Ipo13	resting	10.344555153128553	4.348098437642999	55.0	608	3	11.344555153128553
Artn	Artn	resting	0.0	0.0	0.0	608	3	1.0
St3gal3	St3gal3	resting	11.540140489069364	1.2244305683216583	51.0	608	3	12.540140489069364
9530034E10Rik	9530034E10Rik	resting	0.0	0.0	0.0	608	3	1.0
Kdm4a	Kdm4a	resting	30.84294955132602	3.5128437724682127	134.0	608	3	31.84294955132602
Ptprf	Ptprf	resting	12.957735994536485	12.13591597626228	65.0	608	3	13.957735994536485
Szt2	Szt2	resting	12.579318407689122	0.5060215938629107	55.0	608	3	13.579318407689122
Med8	Med8	resting	40.56032129490483	1.466253899139458	172.0	608	3	41.56032129490483
Elovl1	Elovl1	resting	37.16518289989124	3.085313954411313	152.0	608	3	38.16518289989124
Cdc20	Cdc20	resting	29.47812078873329	24.52489953272578	150.0	608	3	30.47812078873329
Mpl	Mpl	resting	0.0	0.0	0.0	608	3	1.0
Tie1	Tie1	resting	0.0	0.0	0.0	608	3	1.0
2610528J11Rik	2610528J11Rik	resting	0.0	0.0	0.0	608	3	1.0
Tmem125	Tmem125	resting	0.0	0.0	0.0	608	3	1.0
Cfap57	Cfap57	resting	0.0	0.0	0.0	608	3	1.0
Ebna1bp2	Ebna1bp2	resting	72.95862708963718	2.813370289525839	318.0	608	3	73.95862708963718
Gm12853	Gm12853	resting	0.0	0.0	0.0	608	3	1.0
Olfr62	Olfr62	resting	0.0	0.0	0.0	608	3	1.0
Olfr1342	Olfr1342	resting	0.0	0.0	0.0	608	3	1.0
Olfr1341	Olfr1341	resting	0.0	0.0	0.0	608	3	1.0
Olfr1340	Olfr1340	resting	0.0	0.0	0.0	608	3	1.0
Olfr1339	Olfr1339	resting	0.0	0.0	0.0	608	3	1.0
Olfr1338	Olfr1338	resting	0.0	0.0	0.0	608	3	1.0
Olfr1337	Olfr1337	resting	0.0	0.0	0.0	608	3	1.0
Olfr1335	Olfr1335	resting	0.0	0.0	0.0	608	3	1.0
Olfr1333	Olfr1333	resting	0.0	0.0	0.0	608	3	1.0
Olfr1331	Olfr1331	resting	0.0	0.0	0.0	608	3	1.0
Olfr1330	Olfr1330	resting	0.0	0.0	0.0	608	3	1.0
Olfr1329	Olfr1329	resting	0.0	0.0	0.0	608	3	1.0
Olfr1328	Olfr1328	resting	0.0	0.0	0.0	608	3	1.0
Gm12863	Gm12863	resting	0.0	0.0	0.0	608	3	1.0
Lao1	Lao1	resting	0.0	0.0	0.0	608	3	1.0
Gm12861	Gm12861	resting	0.0	0.0	0.0	608	3	1.0
Gm12865	Gm12865	resting	0.0	0.0	0.0	608	3	1.0
Gm12862	Gm12862	resting	0.0	0.0	0.0	608	3	1.0
Gm12866	Gm12866	resting	0.0	0.0	0.0	608	3	1.0
Slc2a1	Slc2a1	resting	36.21435877412572	7.548509978880783	160.0	608	3	37.21435877412572
Gm12867	Gm12867	resting	0.0	0.0	0.0	608	3	1.0
Gm12868	Gm12868	resting	0.0	0.0	0.0	608	3	1.0
Zfp691	Zfp691	resting	1.111513261365653	0.3339880721026778	4.0	608	3	2.111513261365653
Ermap	Ermap	resting	0.16969331666266188	0.1696933166626619	1.0	608	3	1.169693316662662
Svbp	Svbp	resting	63.836862815636245	5.251781543263612	261.0	608	3	64.83686281563624
AU022252	AU022252	resting	11.75714651730704	3.878866557878813	51.0	608	3	12.75714651730704
Tmem269	Tmem269	resting	0.16969331666266188	0.1696933166626619	1.0	608	3	1.169693316662662
Gm12898	Gm12898	resting	0.0	0.0	0.0	608	3	1.0
P3h1	P3h1	resting	3.2925037468093823	0.8733412999006679	16.0	608	3	4.292503746809382
Gm12927	Gm12927	resting	0.0	0.0	0.0	608	3	1.0
Cldn19	Cldn19	resting	0.0	0.0	0.0	608	3	1.0
Ybx1	Ybx1	resting	632.0231059219294	91.27014993546284	2789.0	608	3	633.0231059219294
Ppih	Ppih	resting	45.064878717774114	14.454710152075432	209.0	608	3	46.064878717774114
Ccdc30	Ccdc30	resting	6.148262886376671	2.4587977723549033	29.0	608	3	7.148262886376671
BX470216.1	BX470216.1	resting	0.0	0.0	0.0	608	3	1.0
Ppcs	Ppcs	resting	15.737977350580401	2.1705003151420157	62.0	608	3	16.7379773505804
Zmynd12	Zmynd12	resting	0.0	0.0	0.0	608	3	1.0
Rimkla	Rimkla	resting	1.111513261365653	0.3339880721026778	4.0	608	3	2.111513261365653
Frg2f1	Frg2f1	resting	0.9208019260592023	0.5058680171150485	5.0	608	3	1.9208019260592022
Foxj3	Foxj3	resting	32.84805919556407	3.2245136811395287	141.0	608	3	33.84805919556407
Guca2a	Guca2a	resting	0.0	0.0	0.0	608	3	1.0
Guca2b	Guca2b	resting	0.0	0.0	0.0	608	3	1.0
Hivep3	Hivep3	resting	20.61431494574328	3.652126594625939	92.0	608	3	21.61431494574328
AL607142.1	AL607142.1	resting	0.0	0.0	0.0	608	3	1.0
Edn2	Edn2	resting	0.0	0.0	0.0	608	3	1.0
Foxo6	Foxo6	resting	0.0	0.0	0.0	608	3	1.0
Foxo6os	Foxo6os	resting	0.0	0.0	0.0	608	3	1.0
Scmh1	Scmh1	resting	10.43081013971964	3.796543543823708	48.0	608	3	11.43081013971964
Slfnl1	Slfnl1	resting	0.0	0.0	0.0	608	3	1.0
Ctps	Ctps	resting	12.853829284571923	5.233458304626879	61.0	608	3	13.853829284571923
Gm8439	Gm8439	resting	0.0	0.0	0.0	608	3	1.0
Gm12860	Gm12860	resting	0.0	0.0	0.0	608	3	1.0
Gm45579	Gm45579	resting	0.0	0.0	0.0	608	3	1.0
Cited4	Cited4	resting	2.3896260771224593	1.299801930613702	7.0	608	3	3.3896260771224593
Kcnq4	Kcnq4	resting	0.0	0.0	0.0	608	3	1.0
Nfyc	Nfyc	resting	40.533476963222796	8.130636177896442	169.0	608	3	41.533476963222796
Rims3	Rims3	resting	1.8626218707621935	0.5543762960378565	8.0	608	3	2.8626218707621938
Exo5	Exo5	resting	7.696520754984417	1.5815309336003165	36.0	608	3	8.696520754984416
Zfp69	Zfp69	resting	8.03590738830974	1.611195540044611	38.0	608	3	9.03590738830974
Smap2	Smap2	resting	163.346799343688	12.806846782838644	691.0	608	3	164.346799343688
Col9a2	Col9a2	resting	0.0	0.0	0.0	608	3	1.0
Zmpste24	Zmpste24	resting	31.451209175741926	3.3664692448925164	140.0	608	3	32.45120917574192
Tmco2	Tmco2	resting	0.0	0.0	0.0	608	3	1.0
Rlf	Rlf	resting	40.113661656344625	3.000172854014246	179.0	608	3	41.113661656344625
Gm12888	Gm12888	resting	0.0	0.0	0.0	608	3	1.0
Gm12886	Gm12886	resting	0.0	0.0	0.0	608	3	1.0
Gm12887	Gm12887	resting	0.0	0.0	0.0	608	3	1.0
9530002B09Rik	9530002B09Rik	resting	0.0	0.0	0.0	608	3	1.0
Ppt1	Ppt1	resting	58.60640134430644	16.076441174499234	281.0	608	3	59.60640134430644
Cap1	Cap1	resting	208.54598382562503	20.25843974503936	897.0	608	3	209.54598382562503
Mfsd2a	Mfsd2a	resting	0.7269968284812429	0.3658896433245527	4.0	608	3	1.726996828481243
4933421A08Rik	4933421A08Rik	resting	0.0	0.0	0.0	608	3	1.0
Mycl	Mycl	resting	2.613730480158734	1.0195453265231649	12.0	608	3	3.613730480158734
Trit1	Trit1	resting	10.381314516128691	2.4552282870087137	48.0	608	3	11.381314516128691
Gm12923	Gm12923	resting	0.0	0.0	0.0	608	3	1.0
Bmp8b	Bmp8b	resting	0.0	0.0	0.0	608	3	1.0
Oxct2b	Oxct2b	resting	0.0	0.0	0.0	608	3	1.0
Ppie	Ppie	resting	38.8534730969601	2.4242496865794627	172.0	608	3	39.8534730969601
Hpcal4	Hpcal4	resting	0.0	0.0	0.0	608	3	1.0
Nt5c1a	Nt5c1a	resting	0.0	0.0	0.0	608	3	1.0
Heyl	Heyl	resting	0.0	0.0	0.0	608	3	1.0
Pabpc4	Pabpc4	resting	25.0362562102906	3.6086888084310824	108.0	608	3	26.0362562102906
Bmp8a	Bmp8a	resting	0.0	0.0	0.0	608	3	1.0
Oxct2a	Oxct2a	resting	0.0	0.0	0.0	608	3	1.0
Macf1	Macf1	resting	218.6185767981447	21.563721106100523	978.0	608	3	219.6185767981447
Gm12925	Gm12925	resting	0.0	0.0	0.0	608	3	1.0
Ndufs5	Ndufs5	resting	156.42549248153452	33.088434099215895	716.0	608	3	157.42549248153452
Akirin1	Akirin1	resting	66.50063855813674	4.2253272698826265	275.0	608	3	67.50063855813674
Rhbdl2	Rhbdl2	resting	0.0	0.0	0.0	608	3	1.0
1700121C08Rik	1700121C08Rik	resting	0.0	0.0	0.0	608	3	1.0
4933427I04Rik	4933427I04Rik	resting	0.0	0.0	0.0	608	3	1.0
Mycbp	Mycbp	resting	20.517867822082092	2.65104025949793	92.0	608	3	21.517867822082092
Gm12905	Gm12905	resting	0.9208019260592023	0.5058680171150485	5.0	608	3	1.9208019260592022
Rragc	Rragc	resting	41.47366363466067	4.471681713453096	173.0	608	3	42.47366363466067
Gm12916	Gm12916	resting	0.0	0.0	0.0	608	3	1.0
1700021L23Rik	1700021L23Rik	resting	0.0	0.0	0.0	608	3	1.0
4933435F18Rik	4933435F18Rik	resting	0.0	0.0	0.0	608	3	1.0
1700057H15Rik	1700057H15Rik	resting	0.0	0.0	0.0	608	3	1.0
Gm2164	Gm2164	resting	0.0	0.0	0.0	608	3	1.0
4933407E24Rik	4933407E24Rik	resting	0.0	0.0	0.0	608	3	1.0
Pou3f1	Pou3f1	resting	0.19380509757795958	0.19380509757795958	1.0	608	3	1.1938050975779595
Utp11	Utp11	resting	53.47811548566369	3.622963777467855	228.0	608	3	54.47811548566369
Fhl3	Fhl3	resting	3.8436197340849447	0.5856914940135484	15.0	608	3	4.843619734084944
Sf3a3	Sf3a3	resting	57.6462913589732	4.318125555251863	251.0	608	3	58.6462913589732
Gm12915	Gm12915	resting	0.0	0.0	0.0	608	3	1.0
Inpp5b	Inpp5b	resting	23.053986285207497	1.2079658694100908	101.0	608	3	24.053986285207497
Mtf1	Mtf1	resting	25.29275415229515	3.946459863709887	104.0	608	3	26.29275415229515
1110065P20Rik	1110065P20Rik	resting	10.940800939963204	2.202904757342823	52.0	608	3	11.940800939963204
Yrdc	Yrdc	resting	53.98191876136425	1.3513929841648298	228.0	608	3	54.98191876136425
Maneal	Maneal	resting	0.0	0.0	0.0	608	3	1.0
Epha10	Epha10	resting	0.0	0.0	0.0	608	3	1.0
1700125G02Rik	1700125G02Rik	resting	0.0	0.0	0.0	608	3	1.0
Cdca8	Cdca8	resting	45.701154986892355	36.45777249165479	229.0	608	3	46.701154986892355
9930104L06Rik	9930104L06Rik	resting	3.680113941965301	1.1998577542001947	18.0	608	3	4.680113941965301
Gm12930	Gm12930	resting	0.0	0.0	0.0	608	3	1.0
Rspo1	Rspo1	resting	0.0	0.0	0.0	608	3	1.0
Gnl2	Gnl2	resting	35.06025983672169	3.7683306272063235	158.0	608	3	36.06025983672169
Dnali1	Dnali1	resting	0.19380509757795958	0.19380509757795958	1.0	608	3	1.1938050975779595
Snip1	Snip1	resting	22.111255490248926	1.5026018728295294	97.0	608	3	23.111255490248926
Gm12932	Gm12932	resting	0.5331917309032833	0.294904803519425	3.0	608	3	1.5331917309032832
Meaf6	Meaf6	resting	41.911407770664304	6.16349073331649	191.0	608	3	42.911407770664304
Zc3h12a	Zc3h12a	resting	33.47023846382517	1.8325628327137355	140.0	608	3	34.47023846382517
1700041M05Rik	1700041M05Rik	resting	0.0	0.0	0.0	608	3	1.0
Grik3	Grik3	resting	0.0	0.0	0.0	608	3	1.0
2610028E06Rik	2610028E06Rik	resting	0.0	0.0	0.0	608	3	1.0
Csf3r	Csf3r	resting	1.9630736069504717	1.0445639681695962	11.0	608	3	2.9630736069504717
Mrps15	Mrps15	resting	86.69795485352137	4.174200874572332	362.0	608	3	87.69795485352137
Oscp1	Oscp1	resting	0.36349841424062146	0.18294482166227635	2.0	608	3	1.3634984142406215
Lsm10	Lsm10	resting	21.932280886771736	1.6285551973959864	90.0	608	3	22.932280886771736
Stk40	Stk40	resting	37.25417043724906	7.143557611048021	148.0	608	3	38.25417043724906
Gm12946	Gm12946	resting	0.0	0.0	0.0	608	3	1.0
Eva1b	Eva1b	resting	23.053075434951918	1.5567578771667365	100.0	608	3	24.053075434951918
Sh3d21	Sh3d21	resting	0.19380509757795958	0.19380509757795958	1.0	608	3	1.1938050975779595
Thrap3	Thrap3	resting	143.82971030647948	25.909811219597074	668.0	608	3	144.82971030647948
Map7d1	Map7d1	resting	53.24837319683521	8.309638094902397	221.0	608	3	54.24837319683521
Trappc3	Trappc3	resting	44.695104100484514	1.0949626571405608	189.0	608	3	45.695104100484514
Col8a2	Col8a2	resting	0.0	0.0	0.0	608	3	1.0
Adprhl2	Adprhl2	resting	26.957293779953492	4.541366861881894	123.0	608	3	27.957293779953492
Tekt2	Tekt2	resting	0.0	0.0	0.0	608	3	1.0
Gm12945	Gm12945	resting	0.0	0.0	0.0	608	3	1.0
Ago3	Ago3	resting	26.287163482860596	3.016021944814001	109.0	608	3	27.287163482860596
Ago1	Ago1	resting	14.827367561591302	1.4735303834661886	64.0	608	3	15.827367561591302
Ago4	Ago4	resting	0.5090799499879858	0.5090799499879858	3.0	608	3	1.509079949987986
Clspn	Clspn	resting	31.947180583400236	23.920666055450425	162.0	608	3	32.94718058340024
5730409E04Rik	5730409E04Rik	resting	1.61749944908213	0.9609797283435945	5.0	608	3	2.61749944908213
Psmb2	Psmb2	resting	144.5436937686179	16.765427246897463	648.0	608	3	145.5436937686179
Tfap2e	Tfap2e	resting	0.0	0.0	0.0	608	3	1.0
Ncdn	Ncdn	resting	18.386922598980117	2.5528426218185785	82.0	608	3	19.386922598980117
AU040320	AU040320	resting	18.583821458829586	2.727039805807141	85.0	608	3	19.583821458829586
Zmym4	Zmym4	resting	16.18709700690853	1.447093608573233	73.0	608	3	17.18709700690853
Sfpq	Sfpq	resting	292.86222015361034	59.27041232293473	1358.0	608	3	293.86222015361034
Gm12940	Gm12940	resting	6.020605607001587	2.43287908480572	24.0	608	3	7.020605607001587
Zmym1	Zmym1	resting	12.214909143192921	2.5324826279215826	52.0	608	3	13.214909143192921
Zmym6	Zmym6	resting	6.53369016951666	0.7959837093330906	30.0	608	3	7.53369016951666
Tmem35b	Tmem35b	resting	6.7547008102814265	1.7809235459634436	33.0	608	3	7.7547008102814265
Dlgap3	Dlgap3	resting	0.0	0.0	0.0	608	3	1.0
Smim12	Smim12	resting	39.31278031760515	4.645859895075401	158.0	608	3	40.31278031760515
Gja4	Gja4	resting	0.0	0.0	0.0	608	3	1.0
Gjb3	Gjb3	resting	0.0	0.0	0.0	608	3	1.0
Gjb4	Gjb4	resting	0.0	0.0	0.0	608	3	1.0
Gjb5	Gjb5	resting	0.0	0.0	0.0	608	3	1.0
4930471C06Rik	4930471C06Rik	resting	0.0	0.0	0.0	608	3	1.0
1700080G11Rik	1700080G11Rik	resting	0.0	0.0	0.0	608	3	1.0
A630031M04Rik	A630031M04Rik	resting	0.0	0.0	0.0	608	3	1.0
1700112K13Rik	1700112K13Rik	resting	0.0	0.0	0.0	608	3	1.0
CK137956	CK137956	resting	0.0	0.0	0.0	608	3	1.0
Csmd2	Csmd2	resting	0.0	0.0	0.0	608	3	1.0
Csmd2os	Csmd2os	resting	0.0	0.0	0.0	608	3	1.0
Hmgb4	Hmgb4	resting	0.0	0.0	0.0	608	3	1.0
Hmgb4os	Hmgb4os	resting	0.0	0.0	0.0	608	3	1.0
Zscan20	Zscan20	resting	3.670832655150774	1.4921817001907927	12.0	608	3	4.6708326551507735
Tlr12	Tlr12	resting	4.094929680308027	2.531582252567581	22.0	608	3	5.094929680308027
Gm12958	Gm12958	resting	0.0	0.0	0.0	608	3	1.0
Phc2	Phc2	resting	53.43171362434426	1.7141072998047975	230.0	608	3	54.43171362434426
A3galt2	A3galt2	resting	0.5814152927338786	0.5814152927338787	3.0	608	3	1.5814152927338787
Zfp362	Zfp362	resting	24.303982707521914	1.3613550608153138	101.0	608	3	25.303982707521914
Gm12968	Gm12968	resting	0.0	0.0	0.0	608	3	1.0
Trim62	Trim62	resting	3.9440714702732227	0.8366588516785278	18.0	608	3	4.944071470273222
Azin2	Azin2	resting	0.0	0.0	0.0	608	3	1.0
Gm15904	Gm15904	resting	0.0	0.0	0.0	608	3	1.0
Ak2	Ak2	resting	86.82478996114685	12.766502478405048	380.0	608	3	87.82478996114685
1700086P04Rik	1700086P04Rik	resting	0.0	0.0	0.0	608	3	1.0
Rnf19b	Rnf19b	resting	49.83102882717025	11.696152204525404	185.0	608	3	50.83102882717025
Tmem54	Tmem54	resting	0.0	0.0	0.0	608	3	1.0
Hpca	Hpca	resting	0.0	0.0	0.0	608	3	1.0
Gm15906	Gm15906	resting	0.0	0.0	0.0	608	3	1.0
Fndc5	Fndc5	resting	0.0	0.0	0.0	608	3	1.0
S100pbp	S100pbp	resting	18.06982604605893	3.0016295434400804	78.0	608	3	19.06982604605893
Yars	Yars	resting	50.5166279356207	3.007907004034022	209.0	608	3	51.5166279356207
