gene_id	gene_name	population	time_condition	mean_normalized_count	sem_normalized_count	n_samples	plot_expression
ENSMUSG00000085214	0610005C13Rik	CD103+Tom+ LP Trm	Baseline	12.24627897653213	4.572367561899576	3	13.24627897653213
ENSMUSG00000085214	0610005C13Rik	CD103+Tom+ LP Trm	Infected	18.87683699522169	14.923595770724178	3	19.87683699522169
ENSMUSG00000085214	0610005C13Rik	CD103-Tom- LP Trm	Baseline	6.642398743812667	4.865202005229068	2	7.642398743812667
ENSMUSG00000085214	0610005C13Rik	CD103-Tom- LP Trm	Infected	15.817096346814623	8.02539687527265	3	16.817096346814623
ENSMUSG00000021252	0610007P14Rik	CD103+Tom+ LP Trm	Baseline	1280.801285744142	207.6852997117851	3	1281.801285744142
ENSMUSG00000021252	0610007P14Rik	CD103+Tom+ LP Trm	Infected	759.4225730883803	430.4481469040906	3	760.4225730883803
ENSMUSG00000021252	0610007P14Rik	CD103-Tom- LP Trm	Baseline	1199.2231492234007	191.55259844650044	2	1200.2231492234007
ENSMUSG00000021252	0610007P14Rik	CD103-Tom- LP Trm	Infected	547.760753530148	305.9407050554601	3	548.760753530148
ENSMUSG00000007777	0610009B22Rik	CD103+Tom+ LP Trm	Baseline	172.60562358373213	46.989865568236404	3	173.60562358373213
ENSMUSG00000007777	0610009B22Rik	CD103+Tom+ LP Trm	Infected	129.89751129530694	29.072855712678237	3	130.89751129530694
ENSMUSG00000007777	0610009B22Rik	CD103-Tom- LP Trm	Baseline	269.0059247066801	186.3662763625428	2	270.0059247066801
ENSMUSG00000007777	0610009B22Rik	CD103-Tom- LP Trm	Infected	816.7651785479097	387.28600163751304	3	817.7651785479097
ENSMUSG00000086714	0610009E02Rik	CD103+Tom+ LP Trm	Baseline	2.1797293554788255	1.905724652718937	3	3.1797293554788255
ENSMUSG00000086714	0610009E02Rik	CD103+Tom+ LP Trm	Infected	5.160951128071769	5.160951128071769	3	6.160951128071769
ENSMUSG00000086714	0610009E02Rik	CD103-Tom- LP Trm	Baseline	189.87541235918863	189.8754123591886	2	190.87541235918863
ENSMUSG00000086714	0610009E02Rik	CD103-Tom- LP Trm	Infected	26.843428646705153	26.843428646705156	3	27.843428646705153
ENSMUSG00000043644	0610009L18Rik	CD103+Tom+ LP Trm	Baseline	22.363487982656448	5.778735685617499	3	23.363487982656448
ENSMUSG00000043644	0610009L18Rik	CD103+Tom+ LP Trm	Infected	31.90406151898912	31.90406151898912	3	32.904061518989124
ENSMUSG00000043644	0610009L18Rik	CD103-Tom- LP Trm	Baseline	135.6252945422776	135.6252945422776	2	136.6252945422776
ENSMUSG00000043644	0610009L18Rik	CD103-Tom- LP Trm	Infected	229.32489897839625	229.32489897839625	3	230.32489897839625
ENSMUSG00000024442	0610009O20Rik	CD103+Tom+ LP Trm	Baseline	332.50777748094964	80.7682396153315	3	333.50777748094964
ENSMUSG00000024442	0610009O20Rik	CD103+Tom+ LP Trm	Infected	184.19796675648186	98.18491864134033	3	185.19796675648186
ENSMUSG00000024442	0610009O20Rik	CD103-Tom- LP Trm	Baseline	652.1974594865362	324.30466121786236	2	653.1974594865362
ENSMUSG00000024442	0610009O20Rik	CD103-Tom- LP Trm	Infected	149.3249094839792	59.92502959659798	3	150.3249094839792
ENSMUSG00000042208	0610010F05Rik	CD103+Tom+ LP Trm	Baseline	53.870595192986904	48.91821989202667	3	54.870595192986904
ENSMUSG00000042208	0610010F05Rik	CD103+Tom+ LP Trm	Infected	34.63905435410457	16.50020673976607	3	35.63905435410457
ENSMUSG00000042208	0610010F05Rik	CD103-Tom- LP Trm	Baseline	159.7275358329454	21.10619022342473	2	160.7275358329454
ENSMUSG00000042208	0610010F05Rik	CD103-Tom- LP Trm	Infected	123.79718382778242	59.385125525305945	3	124.79718382778242
ENSMUSG00000020831	0610010K14Rik	CD103+Tom+ LP Trm	Baseline	15.994732265129123	8.109161822794956	3	16.994732265129123
ENSMUSG00000020831	0610010K14Rik	CD103+Tom+ LP Trm	Infected	16.96969056203622	6.422524947755777	3	17.96969056203622
ENSMUSG00000020831	0610010K14Rik	CD103-Tom- LP Trm	Baseline	0.0	0.0	2	1.0
ENSMUSG00000020831	0610010K14Rik	CD103-Tom- LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000025731	0610011F06Rik	CD103+Tom+ LP Trm	Baseline	992.1737737510317	170.80296142606062	3	993.1737737510317
ENSMUSG00000025731	0610011F06Rik	CD103+Tom+ LP Trm	Infected	1584.4467546422827	363.1334899124687	3	1585.4467546422827
ENSMUSG00000025731	0610011F06Rik	CD103-Tom- LP Trm	Baseline	1377.3939586486147	638.0801153978377	2	1378.3939586486147
ENSMUSG00000025731	0610011F06Rik	CD103-Tom- LP Trm	Infected	1377.591100023128	461.96539099530247	3	1378.591100023128
ENSMUSG00000089755	0610012D04Rik	CD103+Tom+ LP Trm	Baseline	0.9962250594879949	0.996225059487995	3	1.996225059487995
ENSMUSG00000089755	0610012D04Rik	CD103+Tom+ LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000089755	0610012D04Rik	CD103-Tom- LP Trm	Baseline	0.0	0.0	2	1.0
ENSMUSG00000089755	0610012D04Rik	CD103-Tom- LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000096232	0610012G03Rik	CD103+Tom+ LP Trm	Baseline	0.0	0.0	3	1.0
ENSMUSG00000096232	0610012G03Rik	CD103+Tom+ LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000096232	0610012G03Rik	CD103-Tom- LP Trm	Baseline	0.0	0.0	2	1.0
ENSMUSG00000096232	0610012G03Rik	CD103-Tom- LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000046683	0610025J13Rik	CD103+Tom+ LP Trm	Baseline	0.0	0.0	3	1.0
ENSMUSG00000046683	0610025J13Rik	CD103+Tom+ LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000046683	0610025J13Rik	CD103-Tom- LP Trm	Baseline	2.4659144462232288	2.4659144462232288	2	3.4659144462232288
ENSMUSG00000046683	0610025J13Rik	CD103-Tom- LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000058706	0610030E20Rik	CD103+Tom+ LP Trm	Baseline	757.2380399948735	65.42062080137467	3	758.2380399948735
ENSMUSG00000058706	0610030E20Rik	CD103+Tom+ LP Trm	Infected	795.4884305143454	128.9993333447107	3	796.4884305143454
ENSMUSG00000058706	0610030E20Rik	CD103-Tom- LP Trm	Baseline	1555.4898655660434	330.1127143126523	2	1556.4898655660434
ENSMUSG00000058706	0610030E20Rik	CD103-Tom- LP Trm	Infected	1150.1392683170695	471.67401038467597	3	1151.1392683170695
ENSMUSG00000099146	0610031O16Rik	CD103+Tom+ LP Trm	Baseline	0.3745584730056721	0.3745584730056721	3	1.3745584730056721
ENSMUSG00000099146	0610031O16Rik	CD103+Tom+ LP Trm	Infected	2.7024916922335698	2.7024916922335698	3	3.7024916922335698
ENSMUSG00000099146	0610031O16Rik	CD103-Tom- LP Trm	Baseline	0.8219714820744096	0.8219714820744096	2	1.8219714820744097
ENSMUSG00000099146	0610031O16Rik	CD103-Tom- LP Trm	Infected	0.4906671772238658	0.4906671772238658	3	1.4906671772238658
ENSMUSG00000028608	0610037L13Rik	CD103+Tom+ LP Trm	Baseline	1008.2486728807061	143.6760246698028	3	1009.2486728807061
ENSMUSG00000028608	0610037L13Rik	CD103+Tom+ LP Trm	Infected	1406.8279241702128	405.2924793746848	3	1407.8279241702128
ENSMUSG00000028608	0610037L13Rik	CD103-Tom- LP Trm	Baseline	1182.7670276998851	679.8203506807267	2	1183.7670276998851
ENSMUSG00000028608	0610037L13Rik	CD103-Tom- LP Trm	Infected	1598.3153715023207	313.66302560957763	3	1599.3153715023207
ENSMUSG00000097882	0610038B21Rik	CD103+Tom+ LP Trm	Baseline	29.902396568944138	17.27453850616508	3	30.902396568944138
ENSMUSG00000097882	0610038B21Rik	CD103+Tom+ LP Trm	Infected	5.2116462931019925	2.716849080448915	3	6.2116462931019925
ENSMUSG00000097882	0610038B21Rik	CD103-Tom- LP Trm	Baseline	492.7816886829818	371.93231045929707	2	493.7816886829818
ENSMUSG00000097882	0610038B21Rik	CD103-Tom- LP Trm	Infected	24.78480023927516	21.46503386679115	3	25.78480023927516
ENSMUSG00000058812	0610039K10Rik	CD103+Tom+ LP Trm	Baseline	3.2306253127190403	2.120545814220782	3	4.23062531271904
ENSMUSG00000058812	0610039K10Rik	CD103+Tom+ LP Trm	Infected	1.497817830244616	0.8176391238450045	3	2.4978178302446157
ENSMUSG00000058812	0610039K10Rik	CD103-Tom- LP Trm	Baseline	16.439429641488193	16.439429641488193	2	17.439429641488193
ENSMUSG00000058812	0610039K10Rik	CD103-Tom- LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000089889	0610040B10Rik	CD103+Tom+ LP Trm	Baseline	73.1360631132685	21.675055526360218	3	74.1360631132685
ENSMUSG00000089889	0610040B10Rik	CD103+Tom+ LP Trm	Infected	70.57067644187033	37.95494071000575	3	71.57067644187033
ENSMUSG00000089889	0610040B10Rik	CD103-Tom- LP Trm	Baseline	107.87814481339983	102.54655459764903	2	108.87814481339983
ENSMUSG00000089889	0610040B10Rik	CD103-Tom- LP Trm	Infected	70.14965051057939	68.70637164647455	3	71.14965051057939
ENSMUSG00000087341	0610040F04Rik	CD103+Tom+ LP Trm	Baseline	4.584962800046504	3.5241231696330155	3	5.584962800046504
ENSMUSG00000087341	0610040F04Rik	CD103+Tom+ LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000087341	0610040F04Rik	CD103-Tom- LP Trm	Baseline	10.08562747242091	6.797741544123272	2	11.08562747242091
ENSMUSG00000087341	0610040F04Rik	CD103-Tom- LP Trm	Infected	189.2533903148028	189.25339031480283	3	190.2533903148028
ENSMUSG00000060512	0610040J01Rik	CD103+Tom+ LP Trm	Baseline	86.88178638189078	52.53532962598562	3	87.88178638189078
ENSMUSG00000060512	0610040J01Rik	CD103+Tom+ LP Trm	Infected	168.2154159319558	156.75536255171392	3	169.2154159319558
ENSMUSG00000060512	0610040J01Rik	CD103-Tom- LP Trm	Baseline	38.65402906419327	38.65402906419327	2	39.65402906419327
ENSMUSG00000060512	0610040J01Rik	CD103-Tom- LP Trm	Infected	314.0945343264097	163.1046027067304	3	315.0945343264097
ENSMUSG00000087361	0610043K17Rik	CD103+Tom+ LP Trm	Baseline	15.050313481245581	10.879658949726366	3	16.05031348124558
ENSMUSG00000087361	0610043K17Rik	CD103+Tom+ LP Trm	Infected	13.140857763748002	8.265264392250936	3	14.140857763748002
ENSMUSG00000087361	0610043K17Rik	CD103-Tom- LP Trm	Baseline	0.8219714820744096	0.8219714820744096	2	1.8219714820744097
ENSMUSG00000087361	0610043K17Rik	CD103-Tom- LP Trm	Infected	0.31213289124075766	0.31213289124075766	3	1.3121328912407577
ENSMUSG00000097863	1010001B22Rik	CD103+Tom+ LP Trm	Baseline	0.5618377095085081	0.5618377095085082	3	1.561837709508508
ENSMUSG00000097863	1010001B22Rik	CD103+Tom+ LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000097863	1010001B22Rik	CD103-Tom- LP Trm	Baseline	0.0	0.0	2	1.0
ENSMUSG00000097863	1010001B22Rik	CD103-Tom- LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000097222	1010001N08Rik	CD103+Tom+ LP Trm	Baseline	0.0	0.0	3	1.0
ENSMUSG00000097222	1010001N08Rik	CD103+Tom+ LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000097222	1010001N08Rik	CD103-Tom- LP Trm	Baseline	0.0	0.0	2	1.0
ENSMUSG00000097222	1010001N08Rik	CD103-Tom- LP Trm	Infected	38.746951168251975	37.30795597398263	3	39.746951168251975
ENSMUSG00000019689	1110001J03Rik	CD103+Tom+ LP Trm	Baseline	592.7316596495343	135.143328159135	3	593.7316596495343
ENSMUSG00000019689	1110001J03Rik	CD103+Tom+ LP Trm	Infected	640.8313101191837	52.92855877415337	3	641.8313101191837
ENSMUSG00000019689	1110001J03Rik	CD103-Tom- LP Trm	Baseline	450.3672687169407	139.66204849281388	2	451.3672687169407
ENSMUSG00000019689	1110001J03Rik	CD103-Tom- LP Trm	Infected	941.1137397871695	197.82662673156133	3	942.1137397871695
ENSMUSG00000090066	1110002E22Rik	CD103+Tom+ LP Trm	Baseline	0.18727923650283604	0.18727923650283604	3	1.187279236502836
ENSMUSG00000090066	1110002E22Rik	CD103+Tom+ LP Trm	Infected	1.621495015340142	1.6214950153401422	3	2.621495015340142
ENSMUSG00000090066	1110002E22Rik	CD103-Tom- LP Trm	Baseline	0.0	0.0	2	1.0
ENSMUSG00000090066	1110002E22Rik	CD103-Tom- LP Trm	Infected	0.8028000684646234	0.4301486440003325	3	1.8028000684646233
ENSMUSG00000097134	1110002J07Rik	CD103+Tom+ LP Trm	Baseline	0.0	0.0	3	1.0
ENSMUSG00000097134	1110002J07Rik	CD103+Tom+ LP Trm	Infected	0.5594630796861126	0.5594630796861126	3	1.5594630796861126
ENSMUSG00000097134	1110002J07Rik	CD103-Tom- LP Trm	Baseline	0.0	0.0	2	1.0
ENSMUSG00000097134	1110002J07Rik	CD103-Tom- LP Trm	Infected	0.6242657824815153	0.6242657824815153	3	1.6242657824815154
ENSMUSG00000071456	1110002L01Rik	CD103+Tom+ LP Trm	Baseline	21.49408244448202	2.1883533516875167	3	22.49408244448202
ENSMUSG00000071456	1110002L01Rik	CD103+Tom+ LP Trm	Infected	21.784251162117485	9.680761432529824	3	22.784251162117485
ENSMUSG00000071456	1110002L01Rik	CD103-Tom- LP Trm	Baseline	18.21626657048188	18.21626657048188	2	19.21626657048188
ENSMUSG00000071456	1110002L01Rik	CD103-Tom- LP Trm	Infected	58.93898265327601	57.74678854999425	3	59.93898265327601
ENSMUSG00000102531	1110002O04Rik	CD103+Tom+ LP Trm	Baseline	0.0	0.0	3	1.0
ENSMUSG00000102531	1110002O04Rik	CD103+Tom+ LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000102531	1110002O04Rik	CD103-Tom- LP Trm	Baseline	0.0	0.0	2	1.0
ENSMUSG00000102531	1110002O04Rik	CD103-Tom- LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000022972	1110004E09Rik	CD103+Tom+ LP Trm	Baseline	529.0664438259837	110.37247468323697	3	530.0664438259837
ENSMUSG00000022972	1110004E09Rik	CD103+Tom+ LP Trm	Infected	226.71337818360425	166.64380989650903	3	227.71337818360425
ENSMUSG00000022972	1110004E09Rik	CD103-Tom- LP Trm	Baseline	830.4287790359392	210.18711727026331	2	831.4287790359392
ENSMUSG00000022972	1110004E09Rik	CD103-Tom- LP Trm	Infected	377.25137717936246	246.9452716621643	3	378.25137717936246
ENSMUSG00000030663	1110004F10Rik	CD103+Tom+ LP Trm	Baseline	4872.682834633038	192.6132605369947	3	4873.682834633038
ENSMUSG00000030663	1110004F10Rik	CD103+Tom+ LP Trm	Infected	4216.994968984243	1501.7254990994973	3	4217.994968984243
ENSMUSG00000030663	1110004F10Rik	CD103-Tom- LP Trm	Baseline	3489.1591373678625	454.4404255491422	2	3490.1591373678625
ENSMUSG00000030663	1110004F10Rik	CD103-Tom- LP Trm	Infected	7899.9939732203065	3533.022295391852	3	7900.9939732203065
ENSMUSG00000037960	1110007C09Rik	CD103+Tom+ LP Trm	Baseline	665.4409414261953	179.7308942891428	3	666.4409414261953
ENSMUSG00000037960	1110007C09Rik	CD103+Tom+ LP Trm	Infected	960.6084957509128	110.74993886160959	3	961.6084957509128
ENSMUSG00000037960	1110007C09Rik	CD103-Tom- LP Trm	Baseline	403.4692769485881	294.96904131476606	2	404.4692769485881
ENSMUSG00000037960	1110007C09Rik	CD103-Tom- LP Trm	Infected	1185.5018811911648	136.25289053524372	3	1186.5018811911648
ENSMUSG00000046119	1110008E08Rik	CD103+Tom+ LP Trm	Baseline	0.0	0.0	3	1.0
ENSMUSG00000046119	1110008E08Rik	CD103+Tom+ LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000046119	1110008E08Rik	CD103-Tom- LP Trm	Baseline	0.0	0.0	2	1.0
ENSMUSG00000046119	1110008E08Rik	CD103-Tom- LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000027637	1110008F13Rik	CD103+Tom+ LP Trm	Baseline	771.6858108614805	88.2077300585455	3	772.6858108614805
ENSMUSG00000027637	1110008F13Rik	CD103+Tom+ LP Trm	Infected	1060.4128013843574	224.72318496525145	3	1061.4128013843574
ENSMUSG00000027637	1110008F13Rik	CD103-Tom- LP Trm	Baseline	1117.2512089897969	388.6005461705215	2	1118.2512089897969
ENSMUSG00000027637	1110008F13Rik	CD103-Tom- LP Trm	Infected	1309.452398029296	182.6744869434132	3	1310.452398029296
ENSMUSG00000021023	1110008L16Rik	CD103+Tom+ LP Trm	Baseline	146.30903334195008	15.68342432547102	3	147.30903334195008
ENSMUSG00000021023	1110008L16Rik	CD103+Tom+ LP Trm	Infected	126.90135721670056	44.01011357221123	3	127.90135721670056
ENSMUSG00000021023	1110008L16Rik	CD103-Tom- LP Trm	Baseline	20.88206167835728	20.88206167835728	2	21.88206167835728
ENSMUSG00000021023	1110008L16Rik	CD103-Tom- LP Trm	Infected	279.37882831906137	178.81614885295573	3	280.37882831906137
ENSMUSG00000039195	1110008P14Rik	CD103+Tom+ LP Trm	Baseline	818.5688037831145	298.205406419424	3	819.5688037831145
ENSMUSG00000039195	1110008P14Rik	CD103+Tom+ LP Trm	Infected	1048.0169062012726	121.29338761702003	3	1049.0169062012726
ENSMUSG00000039195	1110008P14Rik	CD103-Tom- LP Trm	Baseline	859.8875780449529	341.83472874783394	2	860.8875780449529
ENSMUSG00000039195	1110008P14Rik	CD103-Tom- LP Trm	Infected	1382.4406283747903	225.09654961087512	3	1383.4406283747903
ENSMUSG00000045237	1110012L19Rik	CD103+Tom+ LP Trm	Baseline	892.9436708083763	208.68612898552126	3	893.9436708083763
ENSMUSG00000045237	1110012L19Rik	CD103+Tom+ LP Trm	Infected	1223.211077123635	250.91123635288693	3	1224.211077123635
ENSMUSG00000045237	1110012L19Rik	CD103-Tom- LP Trm	Baseline	836.9628915079122	469.9717649903991	2	837.9628915079122
ENSMUSG00000045237	1110012L19Rik	CD103-Tom- LP Trm	Infected	1197.8136514270964	170.8411749365774	3	1198.8136514270964
ENSMUSG00000098659	1110015O18Rik	CD103+Tom+ LP Trm	Baseline	0.0	0.0	3	1.0
ENSMUSG00000098659	1110015O18Rik	CD103+Tom+ LP Trm	Infected	1.0096757137259658	0.5086022724707002	3	2.009675713725966
ENSMUSG00000098659	1110015O18Rik	CD103-Tom- LP Trm	Baseline	0.0	0.0	2	1.0
ENSMUSG00000098659	1110015O18Rik	CD103-Tom- LP Trm	Infected	0.2453335886119329	0.2453335886119329	3	1.245333588611933
ENSMUSG00000028441	1110017D15Rik	CD103+Tom+ LP Trm	Baseline	0.18727923650283604	0.18727923650283604	3	1.187279236502836
ENSMUSG00000028441	1110017D15Rik	CD103+Tom+ LP Trm	Infected	2.161993353786856	2.161993353786856	3	3.161993353786856
ENSMUSG00000028441	1110017D15Rik	CD103-Tom- LP Trm	Baseline	0.0	0.0	2	1.0
ENSMUSG00000028441	1110017D15Rik	CD103-Tom- LP Trm	Infected	0.48278926100715	0.4827892610071499	3	1.48278926100715
ENSMUSG00000085151	1110018N20Rik	CD103+Tom+ LP Trm	Baseline	0.0	0.0	3	1.0
ENSMUSG00000085151	1110018N20Rik	CD103+Tom+ LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000085151	1110018N20Rik	CD103-Tom- LP Trm	Baseline	0.0	0.0	2	1.0
ENSMUSG00000085151	1110018N20Rik	CD103-Tom- LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000097616	1110019D14Rik	CD103+Tom+ LP Trm	Baseline	20.980436403931737	8.051503684554067	3	21.980436403931737
ENSMUSG00000097616	1110019D14Rik	CD103+Tom+ LP Trm	Infected	4.528506028320353	3.747109854042916	3	5.528506028320353
ENSMUSG00000097616	1110019D14Rik	CD103-Tom- LP Trm	Baseline	0.8219714820744096	0.8219714820744096	2	1.8219714820744097
ENSMUSG00000097616	1110019D14Rik	CD103-Tom- LP Trm	Infected	1.4191879347294227	0.8110762744638819	3	2.4191879347294227
ENSMUSG00000097047	1110020A21Rik	CD103+Tom+ LP Trm	Baseline	26.052104521494613	13.338951630641418	3	27.052104521494613
ENSMUSG00000097047	1110020A21Rik	CD103+Tom+ LP Trm	Infected	149.6690832453353	128.47130602093645	3	150.6690832453353
ENSMUSG00000097047	1110020A21Rik	CD103-Tom- LP Trm	Baseline	35.033008699808676	33.389065735659855	2	36.033008699808676
ENSMUSG00000097047	1110020A21Rik	CD103-Tom- LP Trm	Infected	68.21372532375217	34.274913289194686	3	69.21372532375217
ENSMUSG00000068073	1110025L11Rik	CD103+Tom+ LP Trm	Baseline	0.0	0.0	3	1.0
ENSMUSG00000068073	1110025L11Rik	CD103+Tom+ LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000068073	1110025L11Rik	CD103-Tom- LP Trm	Baseline	0.0	0.0	2	1.0
ENSMUSG00000068073	1110025L11Rik	CD103-Tom- LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000103520	1110025M09Rik	CD103+Tom+ LP Trm	Baseline	0.931869041508035	0.6765144754949003	3	1.931869041508035
ENSMUSG00000103520	1110025M09Rik	CD103+Tom+ LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000103520	1110025M09Rik	CD103-Tom- LP Trm	Baseline	10.218881246855691	10.218881246855691	2	11.218881246855691
ENSMUSG00000103520	1110025M09Rik	CD103-Tom- LP Trm	Infected	1.4483677830214499	1.44836778302145	3	2.4483677830214496
ENSMUSG00000085972	1110028F11Rik	CD103+Tom+ LP Trm	Baseline	77.38135544600108	37.624096051242404	3	78.38135544600108
ENSMUSG00000085972	1110028F11Rik	CD103+Tom+ LP Trm	Infected	150.43687929796909	143.7239557568183	3	151.43687929796909
ENSMUSG00000085972	1110028F11Rik	CD103-Tom- LP Trm	Baseline	234.6160164243998	115.5438349392987	2	235.6160164243998
ENSMUSG00000085972	1110028F11Rik	CD103-Tom- LP Trm	Infected	104.09504156313898	53.23481967969317	3	105.09504156313898
ENSMUSG00000099139	1110028F18Rik	CD103+Tom+ LP Trm	Baseline	0.0	0.0	3	1.0
ENSMUSG00000099139	1110028F18Rik	CD103+Tom+ LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000099139	1110028F18Rik	CD103-Tom- LP Trm	Baseline	0.0	0.0	2	1.0
ENSMUSG00000099139	1110028F18Rik	CD103-Tom- LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000037971	1110032A03Rik	CD103+Tom+ LP Trm	Baseline	400.5757362309311	67.86403130727817	3	401.5757362309311
ENSMUSG00000037971	1110032A03Rik	CD103+Tom+ LP Trm	Infected	398.95374082118013	132.92960773453404	3	399.95374082118013
ENSMUSG00000037971	1110032A03Rik	CD103-Tom- LP Trm	Baseline	92.2592474156264	44.58490145531065	2	93.2592474156264
ENSMUSG00000037971	1110032A03Rik	CD103-Tom- LP Trm	Infected	127.50789539617317	68.7780319579888	3	128.50789539617318
ENSMUSG00000046999	1110032F04Rik	CD103+Tom+ LP Trm	Baseline	16.293293575746734	16.293293575746738	3	17.293293575746734
ENSMUSG00000046999	1110032F04Rik	CD103+Tom+ LP Trm	Infected	0.4691773752792517	0.46917737527925174	3	1.4691773752792516
ENSMUSG00000046999	1110032F04Rik	CD103-Tom- LP Trm	Baseline	0.0	0.0	2	1.0
ENSMUSG00000046999	1110032F04Rik	CD103-Tom- LP Trm	Infected	9.813343544477318	9.813343544477318	3	10.813343544477318
ENSMUSG00000044991	1110034G24Rik	CD103+Tom+ LP Trm	Baseline	204.11582892439776	86.91790576789374	3	205.11582892439776
ENSMUSG00000044991	1110034G24Rik	CD103+Tom+ LP Trm	Infected	69.76304832964783	53.64562376518512	3	70.76304832964783
ENSMUSG00000044991	1110034G24Rik	CD103-Tom- LP Trm	Baseline	7.0421600671170035	5.398217102968184	2	8.042160067117003
ENSMUSG00000044991	1110034G24Rik	CD103-Tom- LP Trm	Infected	189.7808925699849	94.24742339023642	3	190.7808925699849
ENSMUSG00000099098	1110035H17Rik	CD103+Tom+ LP Trm	Baseline	5.4145961766670405	2.7332006313931196	3	6.4145961766670405
ENSMUSG00000099098	1110035H17Rik	CD103+Tom+ LP Trm	Infected	8.914370130305782	8.914370130305784	3	9.914370130305782
ENSMUSG00000099098	1110035H17Rik	CD103-Tom- LP Trm	Baseline	0.0	0.0	2	1.0
ENSMUSG00000099098	1110035H17Rik	CD103-Tom- LP Trm	Infected	9.568009955865385	9.568009955865387	3	10.568009955865385
ENSMUSG00000097036	1110036E04Rik	CD103+Tom+ LP Trm	Baseline	0.0	0.0	3	1.0
ENSMUSG00000097036	1110036E04Rik	CD103+Tom+ LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000097036	1110036E04Rik	CD103-Tom- LP Trm	Baseline	0.0	0.0	2	1.0
ENSMUSG00000097036	1110036E04Rik	CD103-Tom- LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000040720	1110037F02Rik	CD103+Tom+ LP Trm	Baseline	1293.5674062943638	395.13621803241216	3	1294.5674062943638
ENSMUSG00000040720	1110037F02Rik	CD103+Tom+ LP Trm	Infected	579.0417205230518	249.52191413006372	3	580.0417205230518
ENSMUSG00000040720	1110037F02Rik	CD103-Tom- LP Trm	Baseline	1936.4397550856352	1370.9233754184413	2	1937.4397550856352
ENSMUSG00000040720	1110037F02Rik	CD103-Tom- LP Trm	Infected	474.33559449217563	223.82120349063808	3	475.33559449217563
ENSMUSG00000092203	1110038B12Rik	CD103+Tom+ LP Trm	Baseline	188.23602269401022	84.27151882805552	3	189.23602269401022
ENSMUSG00000092203	1110038B12Rik	CD103+Tom+ LP Trm	Infected	319.0349789914746	206.82990625003595	3	320.0349789914746
ENSMUSG00000092203	1110038B12Rik	CD103-Tom- LP Trm	Baseline	107.74273218142561	91.3033025399374	2	108.74273218142561
ENSMUSG00000092203	1110038B12Rik	CD103-Tom- LP Trm	Infected	534.3253178776788	304.4789516201681	3	535.3253178776788
ENSMUSG00000063236	1110038F14Rik	CD103+Tom+ LP Trm	Baseline	999.2592226125921	174.00680438143706	3	1000.2592226125921
ENSMUSG00000063236	1110038F14Rik	CD103+Tom+ LP Trm	Infected	991.5788729923446	83.77747870515115	3	992.5788729923446
ENSMUSG00000063236	1110038F14Rik	CD103-Tom- LP Trm	Baseline	596.146976476396	184.72593149429306	2	597.146976476396
ENSMUSG00000063236	1110038F14Rik	CD103-Tom- LP Trm	Infected	763.6117871534381	58.78059117622203	3	764.6117871534381
ENSMUSG00000085457	1110046J04Rik	CD103+Tom+ LP Trm	Baseline	14.694319627447925	14.694319627447925	3	15.694319627447925
ENSMUSG00000085457	1110046J04Rik	CD103+Tom+ LP Trm	Infected	26.977699078556977	26.977699078556977	3	27.977699078556977
ENSMUSG00000085457	1110046J04Rik	CD103-Tom- LP Trm	Baseline	31.03431603799558	29.390373073846757	2	32.03431603799558
ENSMUSG00000085457	1110046J04Rik	CD103-Tom- LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000040591	1110051M20Rik	CD103+Tom+ LP Trm	Baseline	141.30029265568928	29.699944433151572	3	142.30029265568928
ENSMUSG00000040591	1110051M20Rik	CD103+Tom+ LP Trm	Infected	8.7081897526613	3.7719226878196186	3	9.7081897526613
ENSMUSG00000040591	1110051M20Rik	CD103-Tom- LP Trm	Baseline	105.76565478118984	84.39439624725517	2	106.76565478118984
